epoch,train_loss,val_loss,val_mean_auc,val_mean_average_precision,val_macro_f1,val_micro_f1,val_macro_precision,val_macro_recall,train_time_sec,val_time_sec,epoch_time_sec,gpu_avg_memory_allocated_mb,gpu_avg_memory_reserved_mb,gpu_avg_utilization_percent,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_peak_memory_allocated_mb,gpu_peak_memory_reserved_mb
11.0,0.729994048176372,0.7404964354842208,0.8023850806066531,0.16764612016933306,0.19675987309477655,0.26065143260298673,0.12774675891141404,0.5003217350660761,86.98531840648502,2.8207366317510605,89.80606004595757,141.14219835069446,6914.0,45.22222222222222,123.2685546875,6914.0,6209.9765625,6914.0
12.0,0.7222632677858579,0.7475202690030254,0.8006043159915534,0.17446496204606124,0.19897106049299737,0.25423798721385854,0.13835646657301678,0.49923572642728364,89.12223776616156,3.1278472021222115,92.25008954294026,141.14219835069446,6914.0,49.94444444444444,123.2685546875,6914.0,6209.9765625,6914.0
13.0,0.714772226833801,0.7516700999681339,0.7992522937738814,0.16095427802896925,0.17739213130054807,0.24309012875536481,0.10921741771373801,0.5385578041023892,88.11303131841123,3.038080750964582,91.15113436803222,141.14219835069446,6914.0,49.05555555555556,123.2685546875,6914.0,6209.9765625,6914.0
14.0,0.7077559373880687,0.7329370573509572,0.8061408291329025,0.18316203409007617,0.20948947889461647,0.2596450776135381,0.20454323906678765,0.508731484085637,86.33332470990717,3.0097273159772158,89.34306111745536,141.14219835069446,6914.0,51.5,123.2685546875,6914.0,6209.9765625,6914.0
15.0,0.6991150724260431,0.7422349148018416,0.8060654484565893,0.16570205048524908,0.18570125522768155,0.2600257690449348,0.12066210480243258,0.47894795891526465,87.22760892659426,2.9292924776673317,90.15691139735281,141.14219835069446,6914.0,54.22222222222222,123.2685546875,6914.0,6209.9765625,6914.0
16.0,0.6923682380700199,0.7351851657379506,0.8038567361330446,0.17631935966866358,0.19962734508815916,0.2527872582480091,0.13387952250935128,0.5339741361296871,87.23007006850094,3.0704508973285556,90.30052590742707,141.14219835069446,6914.0,48.888888888888886,123.2685546875,6914.0,6209.9765625,6914.0
17.0,0.6842730993740124,0.7325295473254004,0.8106446845072777,0.18062996731272765,0.20216497093523114,0.26900344770973567,0.13100910302212357,0.5065925492029973,88.30272484570742,2.9132394567131996,91.21597117744386,141.14219835069446,6914.0,44.22222222222222,123.2685546875,6914.0,6209.9765625,6914.0
18.0,0.6784890822272843,0.7407296826673109,0.8130867909862439,0.18066399624305113,0.21950014649845548,0.2799364842144592,0.14674503763139238,0.48952269697657097,88.08242250140756,2.865335821174085,90.94777170289308,141.14219835069446,6914.0,47.27777777777778,123.2685546875,6914.0,6209.9765625,6914.0
19.0,0.6682970396526878,0.7340308999599412,0.807800989839226,0.1781808068709714,0.20325439454908414,0.2606532127483117,0.13166082712041285,0.5295987122640607,88.83617461007088,2.847886617295444,91.6840630127117,141.14219835069446,6914.0,48.0,123.2685546875,6914.0,6209.9765625,6914.0
20.0,0.6609850641855266,0.7497454521267913,0.8107753741964653,0.1798623257449695,0.21541284757597895,0.27487812513976473,0.1426090894207825,0.49594537474396294,88.14512693416327,2.8435731241479516,90.98870391212404,141.14219835069446,6914.0,46.27777777777778,123.2685546875,6914.0,6209.9765625,6914.0
