epoch,train_loss,val_loss,val_mean_auc,val_mean_average_precision,val_macro_f1,val_micro_f1,val_macro_precision,val_macro_recall,train_time_sec,val_time_sec,epoch_time_sec,gpu_avg_memory_allocated_mb,gpu_avg_memory_reserved_mb,gpu_avg_utilization_percent,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_peak_memory_allocated_mb,gpu_peak_memory_reserved_mb
1.0,0.862946726555048,0.7600360789964365,0.7844503074644106,0.15326094081891434,0.18219813305860247,0.24905359633393104,0.11801479792292745,0.4726474867128635,94.36043508257717,3.2590697314590216,97.61950706597418,141.08273654513889,6178.666666666667,46.166666666666664,122.9716796875,184.0,6249.501953125,6908.0
2.0,0.7415754991689539,0.7259138576513113,0.8105232331598593,0.18790838454983064,0.20516912728619657,0.2802715956242927,0.13829264085741724,0.4608861089520624,91.92608357779682,3.0641936687752604,94.99028042796999,141.14219835069446,6908.333333333333,37.94444444444444,123.2685546875,6914.0,6209.9765625,6914.0
3.0,0.7030854038392608,0.7007506112026614,0.8240344330985364,0.21139886562845536,0.22018447524255416,0.26280333767128533,0.14170382340069718,0.5882062854849225,90.21214465424418,2.920079189352691,93.132229632698,141.14219835069446,6914.0,52.388888888888886,123.2685546875,6914.0,6209.9765625,6914.0
4.0,0.6753352523360725,0.6901094937740371,0.829802710724605,0.21750153454818896,0.23434081944787183,0.28341503267973855,0.152101781560171,0.5736726496174579,90.82668880466372,2.8587591033428907,93.6854511257261,141.14219835069446,6914.0,50.94444444444444,123.2685546875,6914.0,6209.9765625,6914.0
5.0,0.6526333081605531,0.6889558680528818,0.833353597534637,0.23795137674148595,0.2323441358383163,0.28252320276860154,0.14748449647467718,0.6245805356272923,87.95810908731073,3.029674773104489,90.98778591491282,141.14219835069446,6914.0,55.388888888888886,123.2685546875,6914.0,6209.9765625,6914.0
6.0,0.6335779368293767,0.6879126169653826,0.8340222822347746,0.24801542902631418,0.25122705271093676,0.3079345088161209,0.16351406549673148,0.570110414132344,89.48479869309813,2.9121530931442976,92.3969535510987,141.14219835069446,6914.0,56.666666666666664,123.2685546875,6914.0,6209.9765625,6914.0
7.0,0.6142851062109888,0.689622764324033,0.8348636821725152,0.255176835693419,0.2555905946141926,0.30284792184569764,0.16722650888905505,0.5934297853087834,88.84600626584142,3.12933777179569,91.975346500054,141.14219835069446,6914.0,48.77777777777778,123.2685546875,6914.0,6209.9765625,6914.0
8.0,0.593004046557437,0.707214547797691,0.8306379712357204,0.25104455104363815,0.27408843786316284,0.311792520418398,0.2084836716386022,0.532070298479481,88.36728184018284,3.1197984972968698,91.4870923589915,141.14219835069446,6914.0,51.0,123.2685546875,6914.0,6209.9765625,6914.0
9.0,0.5697574240852015,0.7224000182955764,0.8275811102178794,0.2477628273357238,0.2556357783852975,0.2989638615112458,0.16774881409367234,0.5919539657589109,88.65466561540961,2.6772160846740007,91.33188307471573,141.14219835069446,6914.0,54.111111111111114,123.2685546875,6914.0,6209.9765625,6914.0
10.0,0.5451272986145324,0.7254301572954932,0.8210543976630149,0.23087550713015453,0.2394090239423754,0.2961786330216937,0.1564754779686314,0.5558121657458809,88.2560970094055,2.7487300848588347,91.00482936855406,141.14219835069446,6914.0,45.666666666666664,123.2685546875,6914.0,6209.9765625,6914.0
11.0,0.5211933311371354,0.7460863018451735,0.8305787610331953,0.2407721249120576,0.2572228874255787,0.31018114889082626,0.17284007367545792,0.5313905918786322,89.79637795872986,2.8897722773253918,92.68615283630788,141.14219835069446,6914.0,43.05555555555556,123.2685546875,6914.0,6209.9765625,6914.0
12.0,0.4955080984892139,0.7705920792596285,0.8277191690071427,0.23456130123564176,0.25808954108063953,0.30378096479791394,0.17313704482929473,0.5475804296801741,88.8042587377131,2.8694827994331717,91.67374589759856,141.14219835069446,6914.0,48.05555555555556,123.2685546875,6914.0,6209.9765625,6914.0
13.0,0.4671038388476378,0.8119885748208955,0.8212865602795217,0.23554135286914452,0.24455593317159788,0.30398873768183954,0.16268055845625726,0.5280422221088983,87.44019140023738,2.77793307043612,90.21812689676881,141.14219835069446,6914.0,51.94444444444444,123.2685546875,6914.0,6209.9765625,6914.0
14.0,0.44279474519749457,0.8520418821379195,0.8178141102697463,0.24319111010325806,0.25515817039585437,0.3108040950203757,0.1734222143570528,0.5297943444451628,88.42382803373039,2.7545921057462692,91.17842585034668,141.14219835069446,6914.0,48.72222222222222,123.2685546875,6914.0,6209.9765625,6914.0
15.0,0.41506944248404903,0.9268081669890603,0.8166852388886064,0.23130098916590214,0.26724773885640113,0.31930745015739764,0.18949369069296548,0.4805285812370717,89.69151319563389,2.828879547305405,92.52039695065469,141.14219835069446,6914.0,47.611111111111114,123.2685546875,6914.0,6209.9765625,6914.0
16.0,0.39273488448620425,0.9437745514997217,0.8131807924821486,0.21967673341610602,0.25832064122721116,0.3077466209400847,0.1867835287537481,0.4656949904046575,87.69894650857896,2.9211333552375436,90.6200822936371,141.14219835069446,6914.0,55.55555555555556,123.2685546875,6914.0,6209.9765625,6914.0
17.0,0.36690247401759263,0.984601365272389,0.8152749949787923,0.23116201867482492,0.27245811584759183,0.3203247631935047,0.19649721578606855,0.4697344974765815,88.19342952035367,2.78762149438262,90.98105515353382,141.14219835069446,6914.0,57.27777777777778,123.2685546875,6914.0,6209.9765625,6914.0
